num_lote|est_lote|nro_tpo|num_orden|tip_os|est_os|co_acceje|observaciones|Id_Serial_TP|
201709003183|EL005|311083|5306692|TO852|EO011|AV068|#A63 MED SIN CAJA|11225D020D|
201709003183|EL005|311083|5306692|TO852|EO011|AV450|#A49 ACOMETIDA EN HILOS PELADA ANTES DEL MEDIDOR|11225D020D|
201709003183|EL005|311083|5306692|TO852|EO011|AV455|#A60 ACOMETIDA EN HILOS LIBRES|11225D020D|
201709003183|EL005|311083|5306692|TO852|EO011|AV682| |11225D020D|
201709003183|EL005|311083|5306692|TO852|EO011|AV704| |11225D020D|
201709003183|EL005|311083|5306693|TO852|EO011|AV068| |11225D020D|
201709003183|EL005|311083|5306693|TO852|EO011|AV094|#DIA290917 #TE207 #ND219945 #TR18765 KVA ILEG 3F CIRCUITO HOLGUIN BARRIDO CAMINANTE #A58 ACOMETIDA DESCOLGADA|11225D020D|
201709003183|EL005|311083|5306693|TO852|EO011|AV450| |11225D020D|
201709003183|EL005|311083|5306693|TO852|EO011|AV455| |11225D020D|
201709003183|EL005|311083|5306693|TO852|EO011|AV682| |11225D020D|
201709003183|EL005|311083|5306693|TO852|EO011|AV704| |11225D020D|
201709003183|EL005|311083|5306695|TO852|EO011|AV449| |11225D020D|
201709003183|EL005|311083|5306695|TO852|EO011|AV094|#DIA290917 #TE207 #ND220006 #TR901729 KVAILG 2F BARRIDO CAMINANTE CIRCUITO HOLGUIN|11225D020D|
201709003183|EL005|311083|5306695|TO852|EO011|AV682| |11225D020D|
201709003183|EL005|311083|5306695|TO852|EO011|AV704| |11225D020D|
201709003183|EL005|311083|5306696|TO852|EO011|AV449| |11225D020D|
201709003183|EL005|311083|5306696|TO852|EO011|AV094|#DIA290917 #TE207 #ND219940 #TR1091816 KVA ILEG 3F CIRCUITO HOLGUIN BARRIDO CAMINANTE|11225D020D|
201709003183|EL005|311083|5306696|TO852|EO011|AV682| |11225D020D|
201709003183|EL005|311083|5306696|TO852|EO011|AV704| |11225D020D|
201709003183|EL005|311083|5306697|TO852|EO011|AV094|#DIA290917 #TE207 #ND219940 #TR1091816 KVA ILEG 3F CIRCUITO HOLGUIN BARRIDO CAMINANTE #A45 SIN TAPA DE BORNERA EN PREDIO DESOCUPADO|11225D020D|
201709003183|EL005|311083|5306697|TO852|EO011|AV068| |11225D020D|
201709003183|EL005|311083|5306697|TO852|EO011|AV450|#A29 MEDIDOR CON ELEMENTOS EXTRANOS|11225D020D|
201709003183|EL005|311083|5306697|TO852|EO011|AV704| |11225D020D|
201709003183|EL005|311083|5306697|TO852|EO011|AV682| |11225D020D|
201709003183|EL005|311083|5306697|TO852|EO011|AV455| |11225D020D|
201709003183|EL005|311083|5306698|TO852|EO011|AV682| |11225D020D|
201709003183|EL005|311083|5306698|TO852|EO011|AV449| |11225D020D|
201709003183|EL005|311083|5306698|TO852|EO011|AV094|#DIA290917 #TE207 #ND219940 #TR1091816 KVA ILEG 3F CIRCUITO HOLGUIN BARRIDO CAMINANTE PREDIO SOLO|11225D020D|
201709003183|EL005|311083|5306698|TO852|EO011|AV704| |11225D020D|
201709003183|EL005|311083|5306701|TO852|EO011|AV094|#DIA290917 #TE207 #ND219851 #TR116271 CIRCUITO HOLGUIN BARRIDO CAMINANTE #A14 SIN PARRILLA INSTALAR|11225D020D|
201709003183|EL005|311083|5306701|TO852|EO011|AV068| |11225D020D|
201709003183|EL005|311083|5306701|TO852|EO011|AV450| |11225D020D|
201709003183|EL005|311083|5306701|TO852|EO011|AV455| |11225D020D|
201709003183|EL005|311083|5306701|TO852|EO011|AV682| |11225D020D|
201709003183|EL005|311083|5306701|TO852|EO011|AV704| |11225D020D|
201709003183|EL005|311083|5306704|TO852|EO011|AV449| |11225D020D|
201709003183|EL005|311083|5306704|TO852|EO011|AV094|#DIA290917 #TE207 #ND219851 #TR116271 CIRCUITO HOLGUIN BARRIDO CAMINANTE|11225D020D|
201709003183|EL005|311083|5306704|TO852|EO011|AV682| |11225D020D|
201709003183|EL005|311083|5306704|TO852|EO011|AV704| |11225D020D|
201709003183|EL005|311083|5306705|TO852|EO011|AV094|#DIA290917 #TE207 #ND219851 #TR116271 CIRCUITO HOLGUIN BARRIDO CAMINANTE PREDIO SOLO|11225D020D|
201709003183|EL005|311083|5306705|TO852|EO011|AV449| |11225D020D|
201709003183|EL005|311083|5306705|TO852|EO011|AV682| |11225D020D|
201709003183|EL005|311083|5306705|TO852|EO011|AV704| |11225D020D|
201709003183|EL005|311083|5306706|TO852|EO011|AV094|#DIA290917 #TE207 #TR901729 #ND220006 KVAILEG BARRIDO CAMINANTE CIRCUITO HOLGUIN|11225D020D|
201709003183|EL005|311083|5306706|TO852|EO011|AV449| |11225D020D|
201709003183|EL005|311083|5306706|TO852|EO011|AV597| |11225D020D|
201709003183|EL005|311083|5306706|TO852|EO011|AV704| |11225D020D|
201709003189|EL005|1028504|5304397|TO310|EO011|AV066| |31028504|
201709003189|EL005|1028504|5304397|TO310|EO011|AV678| |31028504|
201709003189|EL005|1028504|5304397|TO310|EO011|AV094|#DIA280917 MD141655258 LEC749 #TE228 OBS;MD PARA VIVIENDA A 2.5MTS DE ALTURA|31028504|
201709003189|EL005|1028504|5304397|TO310|EO011|AV071| |31028504|
201709003189|EL005|1028504|5304408|TO310|EO011|AV066| |31028504|
201709003189|EL005|1028504|5304408|TO310|EO011|AV071| |31028504|
201709003189|EL005|1028504|5304408|TO310|EO011|AV094|#DIA280917 MD45646480 LEC313 #TE228 OBS;LOTE TERRENO CUERPO DE BOMBEROS|31028504|
201709003189|EL005|1028504|5304408|TO310|EO011|AV678| |31028504|
201709003189|EL005|1028504|5304421|TO310|EO011|AV066| |31028504|
201709003189|EL005|1028504|5304421|TO310|EO011|AV071| |31028504|
201709003189|EL005|1028504|5304421|TO310|EO011|AV678| |31028504|
201709003189|EL005|1028504|5304421|TO310|EO011|AV094|#DIA280917 MD26463390 LEC57313 #TE220 OBS;DISTRIBUIDORA DE MADERAS|31028504|
201709003189|EL005|1028504|5304429|TO310|EO011|AV066| |31028504|
201709003189|EL005|1028504|5304429|TO310|EO011|AV094|#DIA280917 MD FYAE8813 LEC5973 #TE220 OBS;CASA RESIDENCIAL|31028504|
201709003189|EL005|1028504|5304429|TO310|EO011|AV071| |31028504|
201709003189|EL005|1028504|5304429|TO310|EO011|AV678| |31028504|
201709003189|EL005|1028504|5304432|TO310|EO011|AV678| |31028504|
201709003189|EL005|1028504|5304432|TO310|EO011|AV094|#DIA280917 MD901091913 LEC03674 #TE220 OBS;CASA RESIDENCIAL|31028504|
201709003189|EL005|1028504|5304432|TO310|EO011|AV071| |31028504|
201709003189|EL005|1028504|5304432|TO310|EO011|AV066| |31028504|
201709003189|EL005|1028504|5304433|TO310|EO011|AV671| |31028504|
201709003189|EL005|1028504|5304433|TO310|EO011|AV094|#DIA280917 MD10035752 LEC60935 #TE220 OBS;CASA ABANDONADA|31028504|
201709003189|EL005|1028504|5304433|TO310|EO011|AV071| |31028504|
201709003189|EL005|1028504|5304433|TO310|EO011|AV066| |31028504|
201709003189|EL005|1028504|5304437|TO310|EO011|AV071| |31028504|
201709003189|EL005|1028504|5304437|TO310|EO011|AV094|#DIA280917 MD YAK13249 LEC25140  #TE220 OBS;CASA RESIDENCIAL|31028504|
201709003189|EL005|1028504|5304437|TO310|EO011|AV678| |31028504|
201709003189|EL005|1028504|5304437|TO310|EO011|AV066| |31028504|
201709003189|EL005|1028504|5304451|TO310|EO011|AV678| |31028504|
201709003189|EL005|1028504|5304451|TO310|EO011|AV094|#DIA280917 MD10052900 LEC22585 #TE220 OBS;CASA RESIDENCIAL|31028504|
201709003189|EL005|1028504|5304451|TO310|EO011|AV071| |31028504|
201709003189|EL005|1028504|5304451|TO310|EO011|AV066| |31028504|
201709003189|EL005|1028504|5304465|TO310|EO011|AV094|#DIA280917 MD1000026293 LEC10 #TE220 OBS;CASA EN REMODELACION|31028504|
201709003189|EL005|1028504|5304465|TO310|EO011|AV071| |31028504|
201709003189|EL005|1028504|5304465|TO310|EO011|AV066| |31028504|
201709003189|EL005|1028504|5304465|TO310|EO011|AV678| |31028504|
201709003189|EL005|1028504|5304474|TO310|EO011|AV678| |31028504|
201709003189|EL005|1028504|5304474|TO310|EO011|AV094|#DIA280917 MD7805574 LEC26653 #TE220 OBS;CASA RESIDENCIAL|31028504|
201709003189|EL005|1028504|5304474|TO310|EO011|AV071| |31028504|
201709003189|EL005|1028504|5304474|TO310|EO011|AV066| |31028504|
201709003189|EL005|1028504|5304475|TO310|EO011|AV094|#DIA280917 MD19173486 LEC1779 #TE220 OBS;CASA RESIDENCIAL DE 3 PISOS|31028504|
201709003189|EL005|1028504|5304475|TO310|EO011|AV678| |31028504|
201709003189|EL005|1028504|5304475|TO310|EO011|AV071| |31028504|
201709003189|EL005|1028504|5304475|TO310|EO011|AV066| |31028504|
201709003189|EL005|1028504|5304488|TO310|EO011|AV678| |31028504|
201709003189|EL005|1028504|5304488|TO310|EO011|AV094|#DIA280917 MD YAE73206 LEC3135 #TE220 OBS;CASA RESIDENCIAL|31028504|
201709003189|EL005|1028504|5304488|TO310|EO011|AV071| |31028504|
201709003189|EL005|1028504|5304488|TO310|EO011|AV066| |31028504|
201709003189|EL005|1028504|5304492|TO310|EO011|AV678| |31028504|
201709003189|EL005|1028504|5304492|TO310|EO011|AV094|#DIA280917 MD1036093 LEC25241 #TE220 OBS;CASA RESIDENCIAL|31028504|
201709003189|EL005|1028504|5304492|TO310|EO011|AV071| |31028504|
201709003189|EL005|1028504|5304492|TO310|EO011|AV066| |31028504|
201709003189|EL005|1028504|5304676|TO310|EO011|AV066| |31028504|
201709003189|EL005|1028504|5304676|TO310|EO011|AV071| |31028504|
201709003189|EL005|1028504|5304676|TO310|EO011|AV094|#DIA280917 MD8524487 LEC1648 #TE220 OBS;CASA RESIDENCIAL EN CONSTRUCCION|31028504|
201709003189|EL005|1028504|5304676|TO310|EO011|AV678| |31028504|
201709003189|EL005|1028504|5304686|TO310|EO011|AV066| |31028504|
201709003189|EL005|1028504|5304686|TO310|EO011|AV071| |31028504|
201709003189|EL005|1028504|5304686|TO310|EO011|AV094|#DIA280917 MD FYAF6204 LEC6235 #TE220 OBS;CASA RESIDENCIAL|31028504|
201709003189|EL005|1028504|5304686|TO310|EO011|AV678| |31028504|
201709003189|EL005|1028504|5304728|TO310|EO011|AV066| |31028504|
201709003189|EL005|1028504|5304728|TO310|EO011|AV071| |31028504|
201709003189|EL005|1028504|5304728|TO310|EO011|AV094|#DIA280917 MD3106002821 LEC320123 #TE220 OBS;COMERCIAL O RESIDENCIAL DISCOTECA|31028504|
201709003189|EL005|1028504|5304728|TO310|EO011|AV676| |31028504|
201709003189|EL005|1028504|5304730|TO310|EO011|AV066| |31028504|
201709003189|EL005|1028504|5304730|TO310|EO011|AV071| |31028504|
201709003189|EL005|1028504|5304730|TO310|EO011|AV094|#DIA280917 MD3106001139 LEC214549 #TE220 OBS;CASA RESIDENCIAL|31028504|
201709003189|EL005|1028504|5304730|TO310|EO011|AV678| |31028504|
201709003189|EL005|1028504|5305746|TO310|EO011|AV066| |31028504|
201709003189|EL005|1028504|5305746|TO310|EO011|AV071| |31028504|
201709003189|EL005|1028504|5305746|TO310|EO011|AV094|#DIA280917 MD8446436 LEC3362 #TE228 OBS;MD PARA VIVIENDA|31028504|
201709003189|EL005|1028504|5305746|TO310|EO011|AV678| |31028504|
201709003189|EL005|1028504|5305748|TO310|EO011|AV066| |31028504|
201709003189|EL005|1028504|5305748|TO310|EO011|AV071| |31028504|
201709003189|EL005|1028504|5305748|TO310|EO011|AV094|#DIA280917 MD HTCE5583 LEC7123 #TE228 OBS;MD PARA VIVIENDA|31028504|
201709003189|EL005|1028504|5305748|TO310|EO011|AV678| |31028504|
201709003189|EL005|1028504|5305754|TO310|EO011|AV066| |31028504|
201709003189|EL005|1028504|5305754|TO310|EO011|AV071| |31028504|
201709003189|EL005|1028504|5305754|TO310|EO011|AV094|#DIA280917 MD33014028 LEC3060 #TE228 OBS;MD PARA VIVIENDA|31028504|
201709003189|EL005|1028504|5305754|TO310|EO011|AV678| |31028504|
201709003189|EL005|1028504|5305814|TO310|EO011|AV066| |31028504|
201709003189|EL005|1028504|5305814|TO310|EO011|AV071| |31028504|
201709003189|EL005|1028504|5305814|TO310|EO011|AV094|#DIA280917 MD3106001547 LEC651 #TE228 OBS;MD PARA VIVIENDA|31028504|
201709003189|EL005|1028504|5305814|TO310|EO011|AV678| |31028504|
201709003189|EL005|1028504|11635019|TO581|EO004|AV311| |31028504|
201709003189|EL005|1028504|11635019|TO581|EO004|AV305| |31028504|
201709003189|EL005|1028504|11635019|TO581|EO004|AV071| |31028504|
201709003189|EL005|1028504|11635019|TO581|EO004|AV074| |31028504|
201709003189|EL005|1028504|11635019|TO581|EO004|AV094|#DIA290917 F-EPSA SE CIERRA OS YA QUE CARLOS ALEJANDRO GOMEZ INFORMA QUE CLIENTE CON ACUERDO|31028504|
201709003189|EL005|1028504|11635019|TO581|EO004|AV310| |31028504|
201709003189|EL005|1028504|11635246|TO584|EO004|AV311| |31028504|
201709003189|EL005|1028504|11635246|TO584|EO004|AV310| |31028504|
201709003189|EL005|1028504|11635246|TO584|EO004|AV305| |31028504|
201709003189|EL005|1028504|11635246|TO584|EO004|AV094|#DIA290917 F-EPSA SE CIERRA OS A PETICION DE CARLOS ALEJANDRO GOMEZ YA QUE CLIENTE HARA ABONO|31028504|
201709003189|EL005|1028504|11635246|TO584|EO004|AV071| |31028504|
201709003189|EL005|1028504|11635246|TO584|EO004|AV074| |31028504|
201709003189|EL005|1028504|11635261|TO581|EO002|AV310| |31028504|
201709003189|EL005|1028504|11635261|TO581|EO002|AV305| |31028504|
201709003189|EL005|1028504|11635261|TO581|EO002|AV094|#DIA290917 F-EPSA CLIENTE CANCELO DEPURADO EN CT|31028504|
201709003189|EL005|1028504|11635261|TO581|EO002|AV074| |31028504|
201709003189|EL005|1028504|11635261|TO581|EO002|AV071| |31028504|
201709003189|EL005|1028504|11635261|TO581|EO002|AV311| |31028504|
201709003190|EL005|311089|5307145|TO502|EO011|AV068| |12087D017C|
201709003190|EL005|311089|5307145|TO502|EO011|AV071|MEDIDOR 100013835 LEC1856|12087D017C|
201709003190|EL005|311089|5307145|TO502|EO011|AV074| |12087D017C|
201709003190|EL005|311089|5307145|TO502|EO011|AV420|SR7427695:96|12087D017C|
201709003190|EL005|311089|5307145|TO502|EO011|AV310| |12087D017C|
201709003190|EL005|311089|5307145|TO502|EO011|AV325|SE RECONECTA DE BORNERA SI559755:56|12087D017C|
201709003190|EL005|311089|5307145|TO502|EO011|AV094|FORMATO EPSA #DIA290917 HORA1:210PM #TEC248 ATT ANA HERNANDEZ #TR903523 #ND211723 KVA50|12087D017C|
201709003215|EL005|311089|5306273|TO154|EO004|AV043| |12087D017C|
201709003215|EL005|311089|5306273|TO154|EO004|AV068|SE INSTALA SERVICIO A 120V SERVICIO SE INSTALA PROVISIONAL CON AUTORIZACION AUDITOR EPSA QUEDA INST EN POSTE MD INST 1000023092 MD ANT 10071856|12087D017C|
201709003215|EL005|311089|5306273|TO154|EO004|AV094|#DIA220717 #FC308246 #TR0 #ND0 50KVA #TE204-335 AT MIGUEL OSORIO|12087D017C|
201709003215|EL005|311089|5306273|TO154|EO004|AV438|MD INST 1000023092 LECT 2,27 UNION 10-80 120V 2016 SELLO INST 525646-47|12087D017C|
201709003215|EL005|311089|5306273|TO154|EO004|AV292| |12087D017C|
201709003215|EL005|311089|5306273|TO154|EO004|AV310| |12087D017C|
201709003215|EL005|311089|5306273|TO154|EO004|AV097| |12087D017C|
201709003221|EL005|1028498|5287888|TO310|EO011|AV071|SERVICIO ES PARA PREDIO Y RIEGO|31028498|
201709003221|EL005|1028498|5287888|TO310|EO011|AV678| |31028498|
201709003221|EL005|1028498|5287888|TO310|EO011|AV094|#DIA290917 #TE247 TOMA DE RELECTURA|31028498|
201709003221|EL005|1028498|5287888|TO310|EO011|AV066| |31028498|
201709003221|EL005|1028498|5288024|TO310|EO004|AV678| |31028498|
201709003221|EL005|1028498|5288024|TO310|EO004|AV066| |31028498|
201709003221|EL005|1028498|5288024|TO310|EO004|AV071|MES PARA CASA Y TIENDA|31028498|
201709003221|EL005|1028498|5288024|TO310|EO004|AV094|#DIA290917 #TE247 TOMA DE RELECTURA|31028498|
201709003221|EL005|1028498|5288317|TO310|EO011|AV094|#DIA290917 #TE247 TOMA DE RELECTURA|31028498|
201709003221|EL005|1028498|5288317|TO310|EO011|AV071|MES PARA RIESGO|31028498|
201709003221|EL005|1028498|5288317|TO310|EO011|AV066| |31028498|
201709003221|EL005|1028498|5288317|TO310|EO011|AV678| |31028498|
201709003221|EL005|1028498|5288351|TO310|EO011|AV066| |31028498|
201709003221|EL005|1028498|5288351|TO310|EO011|AV071| |31028498|
201709003221|EL005|1028498|5288351|TO310|EO011|AV678| |31028498|
201709003221|EL005|1028498|5288351|TO310|EO011|AV094|SERVICIO PARA RIESGO Y CASA|31028498|
201709003221|EL005|1028498|5292583|TO310|EO011|AV094|#DIA290917 #TE225 TOMA DE RELECTURA|31028498|
201709003221|EL005|1028498|5292583|TO310|EO011|AV071| |31028498|
201709003221|EL005|1028498|5292583|TO310|EO011|AV066| |31028498|
201709003221|EL005|1028498|5292583|TO310|EO011|AV678| |31028498|
201709003221|EL005|1028498|5293992|TO310|EO011|AV094|#DIA290917 #TE225 TOMA DE RELECTURA|31028498|
201709003221|EL005|1028498|5293992|TO310|EO011|AV678| |31028498|
201709003221|EL005|1028498|5293992|TO310|EO011|AV071| |31028498|
201709003221|EL005|1028498|5293992|TO310|EO011|AV066| |31028498|
201709003221|EL005|1028498|5304272|TO310|EO011|AV066| |31028498|
201709003221|EL005|1028498|5304272|TO310|EO011|AV071|MED PARA CASA DE FAMILIA|31028498|
201709003221|EL005|1028498|5304272|TO310|EO011|AV094|#DIA290917 #TE247 TOMA DE RELECTURA|31028498|
201709003221|EL005|1028498|5304272|TO310|EO011|AV678| |31028498|
201709003221|EL005|1028498|5304407|TO310|EO011|AV066| |31028498|
201709003221|EL005|1028498|5304407|TO310|EO011|AV071|MES PARA KISKO COMERCIAL|31028498|
201709003221|EL005|1028498|5304407|TO310|EO011|AV094|#DIA290917 #TE247 TOMA DE RELECTURA|31028498|
201709003221|EL005|1028498|5304407|TO310|EO011|AV678| |31028498|
201709003221|EL005|1028498|5305701|TO310|EO011|AV066| |31028498|
201709003221|EL005|1028498|5305701|TO310|EO011|AV071|MED PARA CASA DE FAMILIA|31028498|
201709003221|EL005|1028498|5305701|TO310|EO011|AV094|#DIA290917 #TE225 TOMA DE RELECTURA|31028498|
201709003221|EL005|1028498|5305701|TO310|EO011|AV678| |31028498|
201709003221|EL005|1028498|5305707|TO310|EO011|AV066| |31028498|
201709003221|EL005|1028498|5305707|TO310|EO011|AV071|MED PARA CASA DE FAMILIA|31028498|
201709003221|EL005|1028498|5305707|TO310|EO011|AV678| |31028498|
201709003221|EL005|1028498|5305707|TO310|EO011|AV094|#DIA290917 #TE225 TOMA DE RELECTURA|31028498|
201709003221|EL005|1028498|5305718|TO310|EO011|AV672| |31028498|
201709003221|EL005|1028498|5305718|TO310|EO011|AV071|MED FRENADO|31028498|
201709003221|EL005|1028498|5305718|TO310|EO011|AV094|#DIA290917 #TE225 TOMA DE RELECTURA #A5|31028498|
201709003221|EL005|1028498|5305718|TO310|EO011|AV066| |31028498|
201709003221|EL005|1028498|5305738|TO310|EO011|AV094|#DIA290917 #TE225 TOMA DE RELECTURA|31028498|
201709003221|EL005|1028498|5305738|TO310|EO011|AV678| |31028498|
201709003221|EL005|1028498|5305738|TO310|EO011|AV071|MED PARA CASA DE FAMILIA|31028498|
201709003221|EL005|1028498|5305738|TO310|EO011|AV066| |31028498|
201709003221|EL005|1028498|5305741|TO310|EO011|AV678| |31028498|
201709003221|EL005|1028498|5305741|TO310|EO011|AV094|#DIA290917 #TE247 TOMA DE RELECTURA|31028498|
201709003221|EL005|1028498|5305741|TO310|EO011|AV071|MES PARA CASA DE FAMILIA|31028498|
201709003221|EL005|1028498|5305741|TO310|EO011|AV066| |31028498|
201709003221|EL005|1028498|5305758|TO310|EO011|AV066| |31028498|
201709003221|EL005|1028498|5305758|TO310|EO011|AV071|MES PARA CASA DE FAMILIA|31028498|
201709003221|EL005|1028498|5305758|TO310|EO011|AV094|#DIA290917 #TE247 TOMA DE RELECTURA|31028498|
201709003221|EL005|1028498|5305758|TO310|EO011|AV678| |31028498|
201709003221|EL005|1028498|5305762|TO310|EO011|AV094|#DIA290917 #TE247 TOMA DE RELECTURA|31028498|
201709003221|EL005|1028498|5305762|TO310|EO011|AV678| |31028498|
201709003221|EL005|1028498|5305762|TO310|EO011|AV071|MES PARA CASA DE FAMILIA EN CONSTRUCCIN|31028498|
201709003221|EL005|1028498|5305762|TO310|EO011|AV066| |31028498|
201709003221|EL005|1028498|5305771|TO310|EO011|AV066| |31028498|
201709003221|EL005|1028498|5305771|TO310|EO011|AV071|MED PARA CASA DE FAMILIA|31028498|
201709003221|EL005|1028498|5305771|TO310|EO011|AV094|#DIA290917 #TE225 TOMA DE RELECTURA|31028498|
201709003221|EL005|1028498|5305771|TO310|EO011|AV678| |31028498|
201709003221|EL005|1028498|5305806|TO310|EO011|AV094|#DIA290917 #TE225 TOMA DE RELECTURA|31028498|
201709003221|EL005|1028498|5305806|TO310|EO011|AV071|MED PARA CASA DE FAMILIA|31028498|
201709003221|EL005|1028498|5305806|TO310|EO011|AV066| |31028498|
201709003221|EL005|1028498|5305806|TO310|EO011|AV678| |31028498|
201709003221|EL005|1028498|5305808|TO310|EO011|AV094|#DIA290917 #TE225 TOMA DE RELECTURA|31028498|
201709003221|EL005|1028498|5305808|TO310|EO011|AV071|MED PARA PANADERIA|31028498|
201709003221|EL005|1028498|5305808|TO310|EO011|AV066| |31028498|
201709003221|EL005|1028498|5305808|TO310|EO011|AV678| |31028498|
201709003221|EL005|1028498|5305825|TO310|EO011|AV066| |31028498|
201709003221|EL005|1028498|5305825|TO310|EO011|AV071|MES PARA CASA DE FAMILIA|31028498|
201709003221|EL005|1028498|5305825|TO310|EO011|AV094|#DIA290917 #TE247 TOMA DE RELECTURA|31028498|
201709003221|EL005|1028498|5305825|TO310|EO011|AV678| |31028498|
201709003221|EL005|1028498|5305893|TO310|EO011|AV066| |31028498|
201709003221|EL005|1028498|5305893|TO310|EO011|AV071|MED PARA CASA DE FAMILIA|31028498|
201709003221|EL005|1028498|5305893|TO310|EO011|AV094|#DIA290917 #TE225 TOMA DE RELECTURA|31028498|
201709003221|EL005|1028498|5305893|TO310|EO011|AV678| |31028498|
201709003221|EL005|1028498|5305905|TO310|EO011|AV094|#DIA290917 #TE225 TOMA DE RELECTURA|31028498|
201709003221|EL005|1028498|5305905|TO310|EO011|AV071|MED PARA RESTAURAN TE|31028498|
201709003221|EL005|1028498|5305905|TO310|EO011|AV066| |31028498|
201709003221|EL005|1028498|5305905|TO310|EO011|AV678| |31028498|
201709003221|EL005|1028498|5305972|TO310|EO011|AV678| |31028498|
201709003221|EL005|1028498|5305972|TO310|EO011|AV066| |31028498|
201709003221|EL005|1028498|5305972|TO310|EO011|AV071|SERVICIO PARA CASA DE FAMILIA|31028498|
201709003221|EL005|1028498|5305972|TO310|EO011|AV094|#DIA290917 #TE247 TOMA DE RELECTURA|31028498|
201709003221|EL005|1028498|5305988|TO310|EO011|AV678| |31028498|
201709003221|EL005|1028498|5305988|TO310|EO011|AV094|#DIA290917 #TE225 TOMA DE RELECTURA|31028498|
201709003221|EL005|1028498|5305988|TO310|EO011|AV066| |31028498|
201709003221|EL005|1028498|5305988|TO310|EO011|AV071|MED PARA PREDIO Y CASA|31028498|
201709003221|EL005|1028498|5306005|TO310|EO011|AV066| |31028498|
201709003221|EL005|1028498|5306005|TO310|EO011|AV071|MES PARA PREDIO Y BODEGAS|31028498|
201709003221|EL005|1028498|5306005|TO310|EO011|AV094|#DIA290917 #TE247 TOMA DE RELECTURA|31028498|
201709003221|EL005|1028498|5306005|TO310|EO011|AV672| |31028498|
201709003221|EL005|1028498|5306048|TO310|EO011|AV066| |31028498|
201709003221|EL005|1028498|5306048|TO310|EO011|AV071|MED PARA CASA DE FAMILIA|31028498|
201709003221|EL005|1028498|5306048|TO310|EO011|AV094|#DIA290917 #TE225 TOMA DE RELECTURA|31028498|
201709003221|EL005|1028498|5306048|TO310|EO011|AV678| |31028498|
201709003235|EL005|311070|5287962|TO310|EO011|AV678| |11223D0399|
201709003235|EL005|311070|5287962|TO310|EO011|AV094|#DIA290917 MD 45674922 LEC 16523 LECTOR 344 OBS VIVIENDA|11223D0399|
201709003235|EL005|311070|5287962|TO310|EO011|AV071| |11223D0399|
201709003235|EL005|311070|5287962|TO310|EO011|AV066| |11223D0399|
201709003235|EL005|311070|5301439|TO310|EO011|AV094|#DIA290917 MD TBK27383 LEC 90781 LECTOR 228 OBS VIVIENDA|11223D0399|
201709003235|EL005|311070|5301439|TO310|EO011|AV071| |11223D0399|
201709003235|EL005|311070|5301439|TO310|EO011|AV066| |11223D0399|
201709003235|EL005|311070|5301439|TO310|EO011|AV678| |11223D0399|
201709003235|EL005|311070|5301534|TO310|EO011|AV678| |11223D0399|
201709003235|EL005|311070|5301534|TO310|EO011|AV094|#DIA290917 MD 6677401276 LEC 3992 LECTOR 228 OBS VIVIENDA|11223D0399|
201709003235|EL005|311070|5301534|TO310|EO011|AV066| |11223D0399|
201709003235|EL005|311070|5301534|TO310|EO011|AV071| |11223D0399|
201709003235|EL005|311070|5301693|TO310|EO011|AV066| |11223D0399|
201709003235|EL005|311070|5301693|TO310|EO011|AV071| |11223D0399|
201709003235|EL005|311070|5301693|TO310|EO011|AV094|#DIA290917 MD35357065 LEC 5053 LECTOR 228 OBS VIVIENDA|11223D0399|
201709003235|EL005|311070|5301693|TO310|EO011|AV678| |11223D0399|
201709003235|EL005|311070|5302971|TO310|EO011|AV094|#DIA290917 MD 40452 LEC 4095 LECTOR 228 OBS FINCA|11223D0399|
201709003235|EL005|311070|5302971|TO310|EO011|AV678| |11223D0399|
201709003235|EL005|311070|5302971|TO310|EO011|AV071| |11223D0399|
201709003235|EL005|311070|5302971|TO310|EO011|AV066| |11223D0399|
201709003235|EL005|311070|5302987|TO310|EO011|AV071| |11223D0399|
201709003235|EL005|311070|5302987|TO310|EO011|AV678| |11223D0399|
201709003235|EL005|311070|5302987|TO310|EO011|AV094|#DIA290917 MD45674655 LEC 9731 LECTOR 228 OBS SUSPENDIDO|11223D0399|
201709003235|EL005|311070|5302987|TO310|EO011|AV066| |11223D0399|
201709003235|EL005|311070|5303085|TO310|EO011|AV678| |11223D0399|
201709003235|EL005|311070|5303085|TO310|EO011|AV066| |11223D0399|
201709003235|EL005|311070|5303085|TO310|EO011|AV071| |11223D0399|
201709003235|EL005|311070|5303085|TO310|EO011|AV094|#DIA290917 MD 39818 LEC 443 LECTOR 228 OBS VIVIENDA PREDIO SOLO|11223D0399|
201709003235|EL005|311070|5304389|TO310|EO011|AV678| |11223D0399|
201709003235|EL005|311070|5304389|TO310|EO011|AV066| |11223D0399|
201709003235|EL005|311070|5304389|TO310|EO011|AV094|#DIA290917 MD 10111990 LEC 10694 LECTOR 220 OBS VIVIENDA|11223D0399|
201709003235|EL005|311070|5304389|TO310|EO011|AV071| |11223D0399|
201709003235|EL005|311070|5304399|TO310|EO011|AV678| |11223D0399|
201709003235|EL005|311070|5304399|TO310|EO011|AV094|#DIA290917 MD 3106001499 LEC 14 LECTOR RAYO OBS PARQUE RECREACIONAL|11223D0399|
201709003235|EL005|311070|5304399|TO310|EO011|AV066| |11223D0399|
